time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,station_id,station_name,month,year
2024-01-01,28.0,25.8,29.2,0.8,0.0,44.0,4.3,,1010.6,,91490,Christmas / Cassidy,1,2024
2024-01-02,28.4,25.6,31.0,0.3,0.0,37.0,7.6,,1010.0,,91490,Christmas / Cassidy,1,2024
2024-01-03,28.5,26.7,31.8,0.0,0.0,91.0,10.8,,1010.0,,91490,Christmas / Cassidy,1,2024
2024-01-04,28.9,26.3,31.4,2.0,0.0,99.0,9.0,,1008.5,,91490,Christmas / Cassidy,1,2024
2024-01-05,29.0,26.3,31.3,0.3,0.0,103.0,12.2,,1006.5,,91490,Christmas / Cassidy,1,2024
2024-01-06,28.5,26.2,30.9,1.3,0.0,108.0,13.3,,1008.5,,91490,Christmas / Cassidy,1,2024
2024-01-07,28.9,26.1,31.6,20.3,0.0,82.0,13.3,,1009.8,,91490,Christmas / Cassidy,1,2024
2024-01-08,28.1,26.7,30.5,2.5,0.0,102.0,14.8,,1009.4,,91490,Christmas / Cassidy,1,2024
2024-01-09,28.0,26.1,29.9,0.8,0.0,89.0,16.2,,1009.2,,91490,Christmas / Cassidy,1,2024
2024-01-10,28.9,27.0,30.7,0.0,0.0,87.0,15.1,,1008.8,,91490,Christmas / Cassidy,1,2024
2024-01-11,29.0,25.9,31.7,0.0,0.0,85.0,11.5,,1008.2,,91490,Christmas / Cassidy,1,2024
2024-01-12,29.3,25.9,30.6,2.5,0.0,105.0,14.8,,1008.3,,91490,Christmas / Cassidy,1,2024
2024-01-13,28.9,26.3,31.6,4.1,0.0,107.0,18.4,,1007.4,,91490,Christmas / Cassidy,1,2024
2024-01-14,29.1,25.9,30.2,14.5,0.0,99.0,20.9,,1006.2,,91490,Christmas / Cassidy,1,2024
2024-01-15,29.1,26.4,30.4,0.0,0.0,96.0,19.4,,1004.8,,91490,Christmas / Cassidy,1,2024
2024-01-16,28.6,25.7,30.5,0.0,0.0,101.0,15.5,,1004.9,,91490,Christmas / Cassidy,1,2024
2024-01-17,28.5,25.2,29.9,4.8,0.0,102.0,19.8,,1005.9,,91490,Christmas / Cassidy,1,2024
2024-01-18,28.7,25.6,30.0,1.5,0.0,100.0,26.6,,1006.1,,91490,Christmas / Cassidy,1,2024
2024-01-19,28.7,26.0,30.1,1.5,0.0,97.0,24.1,,1006.2,,91490,Christmas / Cassidy,1,2024
2024-01-20,27.8,26.4,30.9,0.0,0.0,87.0,24.1,,1006.3,,91490,Christmas / Cassidy,1,2024
2024-01-21,28.3,27.0,30.7,0.0,0.0,105.0,20.9,,1005.8,,91490,Christmas / Cassidy,1,2024
2024-01-22,28.9,24.8,30.7,8.9,0.0,108.0,20.2,,1005.8,,91490,Christmas / Cassidy,1,2024
2024-01-23,27.5,24.6,29.8,2.0,0.0,104.0,16.6,,1007.3,,91490,Christmas / Cassidy,1,2024
2024-01-24,28.1,25.1,30.5,1.8,0.0,71.0,16.9,,1008.5,,91490,Christmas / Cassidy,1,2024
2024-01-25,28.1,25.9,29.6,0.8,0.0,94.0,16.9,,1008.7,,91490,Christmas / Cassidy,1,2024
2024-01-26,28.3,25.0,28.0,13.7,0.0,96.0,21.6,,1008.2,,91490,Christmas / Cassidy,1,2024
2024-01-27,28.8,24.8,29.4,11.9,0.0,104.0,20.2,,1007.5,,91490,Christmas / Cassidy,1,2024
2024-01-28,28.2,25.3,29.9,3.6,0.0,107.0,17.6,,1007.9,,91490,Christmas / Cassidy,1,2024
2024-01-29,26.3,24.4,26.2,43.4,0.0,61.0,18.7,,1008.8,,91490,Christmas / Cassidy,1,2024
2024-01-30,27.2,25.2,29.2,1.5,0.0,86.0,20.2,,1009.3,,91490,Christmas / Cassidy,1,2024
2024-01-31,28.4,26.0,29.9,0.8,0.0,48.0,22.3,,1010.0,,91490,Christmas / Cassidy,1,2024
2024-01-01,17.8,15.4,20.7,6.1,,206.0,31.3,,1019.8,,93004,Cape Reinga,1,2024
2024-01-02,17.2,15.1,20.7,0.0,,188.0,28.3,,1021.5,,93004,Cape Reinga,1,2024
2024-01-03,17.3,14.8,20.7,0.1,,186.0,24.3,,1020.8,,93004,Cape Reinga,1,2024
2024-01-04,18.3,15.8,22.1,0.0,,186.0,19.7,,1018.3,,93004,Cape Reinga,1,2024
2024-01-05,17.5,15.9,19.5,0.0,,243.0,14.3,,1013.6,,93004,Cape Reinga,1,2024
2024-01-06,17.6,16.0,19.9,1.8,,247.0,33.0,,1012.1,,93004,Cape Reinga,1,2024
2024-01-07,18.2,16.0,21.7,0.0,,188.0,36.3,,1018.9,,93004,Cape Reinga,1,2024
2024-01-08,19.0,17.0,22.2,1.2,,82.0,32.2,,1023.3,,93004,Cape Reinga,1,2024
2024-01-09,19.6,16.9,24.0,0.0,,77.0,30.3,,1023.2,,93004,Cape Reinga,1,2024
2024-01-10,20.0,16.9,23.9,0.0,,80.0,31.5,,1022.9,,93004,Cape Reinga,1,2024
2024-01-11,20.4,18.3,23.7,0.0,,77.0,33.9,,1023.9,,93004,Cape Reinga,1,2024
2024-01-12,21.2,18.4,24.8,0.1,,82.0,23.9,,1024.7,,93004,Cape Reinga,1,2024
2024-01-13,21.0,18.4,24.5,0.0,,73.0,29.4,,1023.6,,93004,Cape Reinga,1,2024
2024-01-14,20.8,18.8,23.7,0.0,,64.0,34.9,,1020.2,,93004,Cape Reinga,1,2024
2024-01-15,20.8,19.4,24.1,6.4,,28.0,27.1,,1016.3,,93004,Cape Reinga,1,2024
2024-01-16,19.7,18.5,20.5,25.5,,73.0,23.4,,1017.8,,93004,Cape Reinga,1,2024
2024-01-17,21.4,19.4,24.0,0.2,,73.0,42.8,,1019.0,,93004,Cape Reinga,1,2024
2024-01-18,21.3,19.5,24.5,0.0,,69.0,49.9,,1017.0,,93004,Cape Reinga,1,2024
2024-01-19,21.4,19.1,24.7,0.0,,70.0,42.6,,1015.2,,93004,Cape Reinga,1,2024
2024-01-20,21.7,19.7,24.7,0.1,,75.0,38.7,,1014.4,,93004,Cape Reinga,1,2024
2024-01-21,22.3,19.6,26.4,0.0,,103.0,24.3,,1011.5,,93004,Cape Reinga,1,2024
2024-01-22,21.0,19.1,24.0,0.0,,199.0,26.5,,1005.5,,93004,Cape Reinga,1,2024
2024-01-23,19.5,18.1,21.5,1.3,,284.0,32.4,,1003.9,,93004,Cape Reinga,1,2024
2024-01-24,18.3,17.0,20.5,0.0,,190.0,36.9,,1010.7,,93004,Cape Reinga,1,2024
2024-01-25,18.1,16.3,20.9,0.0,,192.0,39.6,,1012.3,,93004,Cape Reinga,1,2024
2024-01-26,18.2,15.8,21.6,0.0,,219.0,25.7,,1012.1,,93004,Cape Reinga,1,2024
2024-01-27,18.3,16.3,22.1,0.0,,295.0,23.7,,1010.0,,93004,Cape Reinga,1,2024
2024-01-28,19.2,16.6,20.2,5.5,,314.0,40.3,,1006.3,,93004,Cape Reinga,1,2024
2024-01-29,18.3,16.9,20.6,1.0,,220.0,45.1,,1002.9,,93004,Cape Reinga,1,2024
2024-01-30,18.8,17.2,21.2,0.0,,200.0,50.9,,1004.5,,93004,Cape Reinga,1,2024
2024-01-31,18.7,17.3,21.8,0.0,,209.0,46.8,,1005.7,,93004,Cape Reinga,1,2024
2024-01-01,19.1,17.3,21.2,4.2,,222.0,24.3,,1018.5,,93069,Mokohinau Aws,1,2024
2024-01-02,18.5,16.2,22.1,0.0,,205.0,19.9,,1021.0,,93069,Mokohinau Aws,1,2024
2024-01-03,18.6,16.8,20.8,0.0,,150.0,14.5,,1020.5,,93069,Mokohinau Aws,1,2024
2024-01-04,19.9,18.2,22.4,0.5,,98.0,13.1,,1018.7,,93069,Mokohinau Aws,1,2024
2024-01-05,19.8,18.6,21.6,0.3,,344.0,10.0,,1013.0,,93069,Mokohinau Aws,1,2024
2024-01-06,19.3,17.7,21.2,0.3,,279.0,18.2,,1011.5,,93069,Mokohinau Aws,1,2024
2024-01-07,19.8,17.8,22.7,0.0,,163.0,18.1,,1019.0,,93069,Mokohinau Aws,1,2024
2024-01-08,20.1,19.1,21.2,0.0,,75.0,23.5,,1025.3,,93069,Mokohinau Aws,1,2024
2024-01-09,20.3,18.2,23.6,0.0,,77.0,15.3,,1025.0,,93069,Mokohinau Aws,1,2024
2024-01-10,20.7,18.8,23.2,0.0,,97.0,18.8,,1025.0,,93069,Mokohinau Aws,1,2024
2024-01-11,20.9,19.5,23.0,0.0,,84.0,24.2,,1026.0,,93069,Mokohinau Aws,1,2024
2024-01-12,21.3,19.1,24.8,0.0,,60.0,8.2,,1025.7,,93069,Mokohinau Aws,1,2024
2024-01-13,21.2,19.6,23.4,0.0,,317.0,8.8,,1024.7,,93069,Mokohinau Aws,1,2024
2024-01-14,22.1,20.1,24.9,0.0,,334.0,10.0,,1021.8,,93069,Mokohinau Aws,1,2024
2024-01-15,21.1,18.7,22.5,0.8,,335.0,18.8,,1017.2,,93069,Mokohinau Aws,1,2024
2024-01-16,19.3,18.9,19.7,7.9,,96.0,11.2,,1019.6,,93069,Mokohinau Aws,1,2024
2024-01-17,21.5,19.9,23.6,0.1,,90.0,20.6,,1021.4,,93069,Mokohinau Aws,1,2024
2024-01-18,21.9,20.8,23.1,0.0,,75.0,22.3,,1020.0,,93069,Mokohinau Aws,1,2024
2024-01-19,22.0,21.1,23.2,1.3,,64.0,28.4,,1017.5,,93069,Mokohinau Aws,1,2024
2024-01-20,21.9,21.0,23.5,0.0,,79.0,20.7,,1016.7,,93069,Mokohinau Aws,1,2024
2024-01-21,21.8,20.9,24.2,0.2,,115.0,33.2,,1013.0,,93069,Mokohinau Aws,1,2024
2024-01-22,21.6,19.7,23.8,0.0,,167.0,25.3,,1003.8,,93069,Mokohinau Aws,1,2024
2024-01-23,21.2,20.3,22.0,1.3,,286.0,29.3,,1002.6,,93069,Mokohinau Aws,1,2024
2024-01-24,19.4,18.2,21.5,0.0,,186.0,22.6,,1009.7,,93069,Mokohinau Aws,1,2024
2024-01-25,19.4,17.8,21.6,0.3,,172.0,21.2,,1011.0,,93069,Mokohinau Aws,1,2024
2024-01-26,20.3,18.3,23.2,0.1,,182.0,14.7,,1011.4,,93069,Mokohinau Aws,1,2024
2024-01-27,20.1,18.6,21.3,0.0,,289.0,21.9,,1008.8,,93069,Mokohinau Aws,1,2024
2024-01-28,21.0,20.7,21.6,0.7,,306.0,41.2,,1004.6,,93069,Mokohinau Aws,1,2024
2024-01-29,20.1,17.2,22.3,0.6,,213.0,26.6,,1000.0,,93069,Mokohinau Aws,1,2024
2024-01-30,21.6,19.6,24.8,0.0,,198.0,22.6,,1002.5,,93069,Mokohinau Aws,1,2024
2024-01-31,21.8,19.7,24.2,0.0,,205.0,17.3,,1004.4,,93069,Mokohinau Aws,1,2024
2024-01-01,17.5,13.6,21.4,0.0,,225.0,26.3,,1018.3,,93110,Auckland Aerodrome Aws,1,2024
2024-01-02,17.5,13.6,21.5,0.0,,188.0,14.8,,1021.0,,93110,Auckland Aerodrome Aws,1,2024
2024-01-03,19.0,13.9,22.8,0.0,,182.0,12.4,,1020.5,,93110,Auckland Aerodrome Aws,1,2024
2024-01-04,19.4,15.9,23.7,0.0,,189.0,10.6,,1018.5,,93110,Auckland Aerodrome Aws,1,2024
2024-01-05,19.3,15.9,22.2,0.0,,239.0,6.4,,1012.6,,93110,Auckland Aerodrome Aws,1,2024
2024-01-06,19.8,16.2,23.7,1.3,,269.0,12.6,,1011.1,,93110,Auckland Aerodrome Aws,1,2024
2024-01-07,21.2,16.7,25.5,2.3,,117.0,12.4,,1018.7,,93110,Auckland Aerodrome Aws,1,2024
2024-01-08,21.6,18.2,25.8,0.0,,16.0,12.8,,1024.9,,93110,Auckland Aerodrome Aws,1,2024
2024-01-09,21.2,17.6,25.7,0.0,,64.0,11.3,,1024.6,,93110,Auckland Aerodrome Aws,1,2024
2024-01-10,21.7,17.5,27.7,0.0,,59.0,13.4,,1024.7,,93110,Auckland Aerodrome Aws,1,2024
2024-01-11,21.8,16.6,26.9,0.0,,49.0,12.4,,1025.9,,93110,Auckland Aerodrome Aws,1,2024
2024-01-12,21.4,16.6,26.0,0.0,,245.0,10.7,,1025.3,,93110,Auckland Aerodrome Aws,1,2024
2024-01-13,22.3,16.8,26.6,0.0,,179.0,8.7,,1024.0,,93110,Auckland Aerodrome Aws,1,2024
2024-01-14,23.3,17.3,27.7,0.0,,22.0,14.2,,1020.7,,93110,Auckland Aerodrome Aws,1,2024
2024-01-15,20.9,18.2,24.6,7.4,,351.0,12.8,,1016.2,,93110,Auckland Aerodrome Aws,1,2024
2024-01-16,22.8,18.2,27.0,0.0,,117.0,13.2,,1019.2,,93110,Auckland Aerodrome Aws,1,2024
2024-01-17,23.5,19.8,28.2,0.0,,53.0,14.5,,1021.3,,93110,Auckland Aerodrome Aws,1,2024
2024-01-18,23.2,19.3,28.7,0.0,,39.0,16.8,,1019.7,,93110,Auckland Aerodrome Aws,1,2024
2024-01-19,23.4,19.3,27.1,0.8,,46.0,20.6,,1017.5,,93110,Auckland Aerodrome Aws,1,2024
2024-01-20,23.0,17.8,28.5,0.0,,30.0,16.0,,1016.5,,93110,Auckland Aerodrome Aws,1,2024
2024-01-21,23.8,17.8,29.0,0.0,,86.0,10.5,,1013.6,,93110,Auckland Aerodrome Aws,1,2024
2024-01-22,23.3,20.4,28.4,0.8,,185.0,17.6,,1004.4,,93110,Auckland Aerodrome Aws,1,2024
2024-01-23,20.6,17.5,26.2,6.1,,266.0,17.5,,1001.6,,93110,Auckland Aerodrome Aws,1,2024
2024-01-24,18.4,14.1,22.6,0.0,,202.0,27.4,,1010.0,,93110,Auckland Aerodrome Aws,1,2024
2024-01-25,19.9,14.1,24.1,0.0,,195.0,18.3,,1011.4,,93110,Auckland Aerodrome Aws,1,2024
2024-01-26,19.9,14.7,25.7,0.0,,204.0,11.1,,1011.0,,93110,Auckland Aerodrome Aws,1,2024
2024-01-27,21.1,15.3,25.4,3.0,,321.0,14.3,,1007.6,,93110,Auckland Aerodrome Aws,1,2024
2024-01-28,21.0,17.5,25.1,6.9,,320.0,17.0,,1002.9,,93110,Auckland Aerodrome Aws,1,2024
2024-01-29,21.1,17.4,23.2,0.0,,216.0,30.5,,999.8,,93110,Auckland Aerodrome Aws,1,2024
2024-01-30,22.1,17.4,26.5,0.0,,201.0,20.4,,1003.2,,93110,Auckland Aerodrome Aws,1,2024
2024-01-31,22.1,18.4,27.9,0.0,,221.0,14.8,,1004.1,,93110,Auckland Aerodrome Aws,1,2024
2024-01-01,17.2,13.8,19.1,0.1,,228.0,23.7,,1018.6,,93112,Whenuapai,1,2024
2024-01-02,16.1,11.9,19.4,0.0,,214.0,15.3,,1021.0,,93112,Whenuapai,1,2024
2024-01-03,17.0,13.4,21.1,0.3,,199.0,13.7,,1020.5,,93112,Whenuapai,1,2024
2024-01-04,17.4,13.4,21.4,10.0,,137.0,10.8,,1018.6,,93112,Whenuapai,1,2024
2024-01-05,17.5,14.9,20.0,7.7,,224.0,8.4,,1012.8,,93112,Whenuapai,1,2024
2024-01-06,17.5,14.1,22.0,25.7,,283.0,14.3,,1011.2,,93112,Whenuapai,1,2024
2024-01-07,18.8,14.4,22.5,4.4,,109.0,12.9,,1018.9,,93112,Whenuapai,1,2024
2024-01-08,19.5,16.7,22.7,0.0,,42.0,14.5,,1025.0,,93112,Whenuapai,1,2024
2024-01-09,19.2,14.8,22.9,0.0,,54.0,10.1,,1025.0,,93112,Whenuapai,1,2024
2024-01-10,19.7,15.1,23.5,0.2,,80.0,14.1,,1024.9,,93112,Whenuapai,1,2024
2024-01-11,19.8,16.6,22.9,0.1,,51.0,15.6,,1026.2,,93112,Whenuapai,1,2024
2024-01-12,19.5,14.5,24.3,0.0,,224.0,10.6,,1025.5,,93112,Whenuapai,1,2024
2024-01-13,20.2,14.3,25.1,0.1,,247.0,10.7,,1024.0,,93112,Whenuapai,1,2024
2024-01-14,21.0,15.1,26.5,0.0,,357.0,16.4,,1020.9,,93112,Whenuapai,1,2024
2024-01-15,20.8,18.3,24.6,8.0,,319.0,16.6,,1016.3,,93112,Whenuapai,1,2024
2024-01-16,20.6,16.7,24.5,4.5,,105.0,15.8,,1019.1,,93112,Whenuapai,1,2024
2024-01-17,21.5,19.2,24.5,0.7,,60.0,18.4,,1021.4,,93112,Whenuapai,1,2024
2024-01-18,21.9,19.2,24.9,0.5,,50.0,19.8,,1019.8,,93112,Whenuapai,1,2024
2024-01-19,22.1,19.3,25.2,4.0,,43.0,24.4,,1017.6,,93112,Whenuapai,1,2024
2024-01-20,22.4,19.9,25.2,0.1,,44.0,17.8,,1016.7,,93112,Whenuapai,1,2024
2024-01-21,22.2,17.8,26.3,0.1,,94.0,17.9,,1013.8,,93112,Whenuapai,1,2024
2024-01-22,22.9,20.0,26.9,1.4,,158.0,18.7,,1005.1,,93112,Whenuapai,1,2024
2024-01-23,21.2,18.6,24.3,1.6,,273.0,25.9,,1001.8,,93112,Whenuapai,1,2024
2024-01-24,17.9,15.1,20.6,0.0,,201.0,23.8,,1010.5,,93112,Whenuapai,1,2024
2024-01-25,18.6,14.7,22.8,0.2,,184.0,20.3,,1011.6,,93112,Whenuapai,1,2024
2024-01-26,18.6,13.4,24.1,0.0,,204.0,10.6,,1011.6,,93112,Whenuapai,1,2024
2024-01-27,19.2,15.1,23.9,4.5,,302.0,21.3,,1008.4,,93112,Whenuapai,1,2024
2024-01-28,21.5,18.8,24.9,12.1,,307.0,27.6,,1003.8,,93112,Whenuapai,1,2024
2024-01-29,19.2,16.6,21.3,0.5,,212.0,29.2,,1000.4,,93112,Whenuapai,1,2024
2024-01-30,20.8,17.3,24.5,0.4,,187.0,23.3,,1003.6,,93112,Whenuapai,1,2024
2024-01-31,21.4,17.2,26.2,0.0,,189.0,15.6,,1004.9,,93112,Whenuapai,1,2024
2024-01-01,17.6,16.0,21.0,0.0,,225.0,26.3,,1018.0,,93119,Auckland Airport,1,2024
2024-01-02,17.5,14.0,21.0,0.0,,188.0,14.8,,1020.6,,93119,Auckland Airport,1,2024
2024-01-03,19.1,14.0,22.0,0.0,,182.0,12.4,,1020.0,,93119,Auckland Airport,1,2024
2024-01-04,19.6,16.0,23.0,1.8,,189.0,10.6,,1018.1,,93119,Auckland Airport,1,2024
2024-01-05,19.3,16.0,22.0,10.2,,239.0,6.4,,1011.9,,93119,Auckland Airport,1,2024
2024-01-06,19.6,17.0,23.0,6.2,,269.0,12.6,,1010.9,,93119,Auckland Airport,1,2024
2024-01-07,21.2,17.0,25.0,0.5,,117.0,12.4,,1018.4,,93119,Auckland Airport,1,2024
2024-01-08,21.4,18.0,25.0,0.0,,16.0,12.8,,1024.5,,93119,Auckland Airport,1,2024
2024-01-09,21.3,19.0,25.0,0.0,,64.0,11.3,,1024.2,,93119,Auckland Airport,1,2024
2024-01-10,21.8,18.0,27.0,0.0,,59.0,13.4,,1024.3,,93119,Auckland Airport,1,2024
2024-01-11,21.7,18.0,26.0,0.0,,49.0,12.4,,1025.5,,93119,Auckland Airport,1,2024
2024-01-12,21.6,17.0,26.0,0.0,,245.0,10.7,,1024.9,,93119,Auckland Airport,1,2024
2024-01-13,22.6,17.0,26.0,0.0,,179.0,8.7,,1023.5,,93119,Auckland Airport,1,2024
2024-01-14,23.3,17.0,27.0,0.0,,22.0,14.2,,1020.2,,93119,Auckland Airport,1,2024
2024-01-15,21.1,20.0,24.0,10.3,,351.0,12.8,,1015.8,,93119,Auckland Airport,1,2024
2024-01-16,22.8,18.0,26.0,9.6,,117.0,13.2,,1018.9,,93119,Auckland Airport,1,2024
2024-01-17,23.6,20.0,27.0,1.7,,53.0,14.5,,1020.9,,93119,Auckland Airport,1,2024
2024-01-18,23.3,20.0,28.0,0.0,,39.0,16.8,,1019.4,,93119,Auckland Airport,1,2024
2024-01-19,23.4,20.0,26.0,6.4,,46.0,20.6,,1017.0,,93119,Auckland Airport,1,2024
2024-01-20,23.1,22.0,27.0,0.1,,30.0,16.0,,1016.0,,93119,Auckland Airport,1,2024
2024-01-21,23.9,18.0,28.0,0.4,,86.0,10.5,,1013.2,,93119,Auckland Airport,1,2024
2024-01-22,23.4,20.0,28.0,0.0,,185.0,17.6,,1003.9,,93119,Auckland Airport,1,2024
2024-01-23,20.7,20.0,25.0,3.1,,266.0,17.5,,1001.5,,93119,Auckland Airport,1,2024
2024-01-24,18.4,18.0,22.0,0.0,,202.0,27.4,,1009.5,,93119,Auckland Airport,1,2024
2024-01-25,19.9,14.0,24.0,0.1,,195.0,18.3,,1011.0,,93119,Auckland Airport,1,2024
2024-01-26,20.1,15.0,25.0,0.0,,204.0,11.1,,1010.4,,93119,Auckland Airport,1,2024
2024-01-27,21.1,15.0,24.0,5.2,,321.0,14.3,,1007.1,,93119,Auckland Airport,1,2024
2024-01-28,21.1,20.0,25.0,12.4,,320.0,17.0,,1002.5,,93119,Auckland Airport,1,2024
2024-01-29,20.9,18.0,23.0,0.5,,216.0,30.5,,999.5,,93119,Auckland Airport,1,2024
2024-01-30,22.1,18.0,26.0,0.2,,201.0,20.4,,1002.8,,93119,Auckland Airport,1,2024
2024-01-31,22.2,19.0,27.0,0.0,,221.0,14.8,,1003.8,,93119,Auckland Airport,1,2024
2024-01-01,20.0,16.1,24.2,0.4,,253.0,21.7,,1016.2,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-02,18.1,13.5,22.9,0.0,,275.0,15.5,,1020.0,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-03,18.6,14.1,22.9,0.0,,286.0,14.3,,1020.1,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-04,19.0,13.8,23.4,0.4,,335.0,11.7,,1018.8,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-05,19.2,15.6,21.8,3.8,,273.0,7.7,,1012.9,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-06,19.8,15.1,24.9,2.7,,242.0,13.6,,1010.5,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-07,19.8,16.5,23.3,0.4,,38.0,13.5,,1019.6,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-08,20.7,18.1,23.8,0.1,,25.0,13.7,,1025.7,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-09,21.4,18.4,24.9,0.0,,338.0,13.6,,1024.6,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-10,21.8,18.2,25.2,0.0,,58.0,11.6,,1025.7,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-11,21.9,19.7,24.5,0.3,,21.0,13.6,,1026.8,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-12,21.8,15.2,28.2,0.0,,252.0,13.8,,1024.5,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-13,22.2,17.0,26.1,0.1,,17.0,11.7,,1023.8,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-14,21.9,15.8,27.1,0.0,,299.0,17.3,,1020.9,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-15,20.9,18.2,23.6,11.4,,332.0,13.0,,1016.8,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-16,21.4,17.4,25.9,8.2,,103.0,12.2,,1019.9,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-17,21.7,19.6,25.4,0.1,,96.0,12.6,,1022.7,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-18,22.4,19.5,25.5,4.6,,77.0,12.1,,1021.3,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-19,22.5,20.9,25.9,10.8,,53.0,18.5,,1019.4,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-20,22.8,19.2,26.2,6.1,,32.0,15.5,,1017.8,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-21,21.8,17.6,26.5,0.5,,114.0,14.2,,1015.2,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-22,23.7,19.8,28.1,6.4,,100.0,14.6,,1004.3,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-23,22.8,19.8,26.3,10.4,,293.0,17.0,,1000.7,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-24,19.4,15.5,24.2,0.0,,228.0,20.5,,1008.5,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-25,19.8,15.5,25.3,0.2,,148.0,14.9,,1010.9,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-26,19.3,14.0,24.4,0.0,,283.0,14.0,,1010.7,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-27,18.7,13.3,22.3,0.5,,281.0,9.6,,1007.5,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-28,21.2,18.9,22.9,18.4,,335.0,13.0,,1002.8,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-29,20.8,15.5,25.8,2.5,,211.0,18.3,,998.2,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-30,23.9,18.9,30.4,0.3,,183.0,15.4,,1002.1,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-31,23.7,20.1,28.4,0.0,,227.0,12.0,,1003.3,,93186,Tauranga Aerodrome Aws,1,2024
2024-01-01,19.4,16.0,23.3,5.9,,266.0,26.2,,1015.4,,93196,Hicks Bay Aws,1,2024
2024-01-02,18.1,12.9,22.6,0.0,,291.0,12.7,,1020.5,,93196,Hicks Bay Aws,1,2024
2024-01-03,17.4,16.3,18.9,1.1,,281.0,11.4,,1020.6,,93196,Hicks Bay Aws,1,2024
2024-01-04,18.5,14.1,22.1,0.0,,312.0,10.8,,1019.3,,93196,Hicks Bay Aws,1,2024
2024-01-05,19.2,15.5,22.6,2.8,,294.0,17.8,,1013.0,,93196,Hicks Bay Aws,1,2024
2024-01-06,18.4,15.7,22.0,9.0,,177.0,13.7,,1011.0,,93196,Hicks Bay Aws,1,2024
2024-01-07,17.4,15.1,20.6,0.0,,164.0,27.9,,1019.8,,93196,Hicks Bay Aws,1,2024
2024-01-08,17.0,12.3,21.0,0.0,,121.0,14.1,,1026.3,,93196,Hicks Bay Aws,1,2024
2024-01-09,19.2,14.0,22.6,0.0,,293.0,22.6,,1024.4,,93196,Hicks Bay Aws,1,2024
2024-01-10,19.8,16.0,23.4,0.0,,163.0,17.9,,1026.0,,93196,Hicks Bay Aws,1,2024
2024-01-11,20.0,15.1,24.4,0.0,,275.0,13.4,,1027.1,,93196,Hicks Bay Aws,1,2024
2024-01-12,20.9,17.0,23.8,0.0,,294.0,23.3,,1024.3,,93196,Hicks Bay Aws,1,2024
2024-01-13,20.1,15.9,24.4,0.0,,279.0,18.8,,1024.2,,93196,Hicks Bay Aws,1,2024
2024-01-14,21.4,19.5,24.2,0.0,,301.0,34.1,,1020.8,,93196,Hicks Bay Aws,1,2024
2024-01-15,20.1,19.0,23.0,7.3,,305.0,26.4,,1017.5,,93196,Hicks Bay Aws,1,2024
2024-01-16,19.3,17.1,23.0,28.8,,161.0,22.2,,1020.0,,93196,Hicks Bay Aws,1,2024
2024-01-17,20.7,18.2,23.6,0.0,,137.0,10.0,,1023.5,,93196,Hicks Bay Aws,1,2024
2024-01-18,21.5,18.7,24.4,0.3,,9.0,7.1,,1022.0,,93196,Hicks Bay Aws,1,2024
2024-01-19,21.0,18.1,24.6,2.0,,8.0,12.0,,1020.9,,93196,Hicks Bay Aws,1,2024
2024-01-20,22.3,19.6,25.2,0.0,,348.0,13.2,,1018.7,,93196,Hicks Bay Aws,1,2024
2024-01-21,21.2,19.7,25.0,10.2,,163.0,11.6,,1015.9,,93196,Hicks Bay Aws,1,2024
2024-01-22,20.5,18.9,23.3,17.5,,134.0,24.6,,1004.7,,93196,Hicks Bay Aws,1,2024
2024-01-23,22.1,19.8,24.4,1.2,,302.0,24.4,,1000.7,,93196,Hicks Bay Aws,1,2024
2024-01-24,19.6,17.5,21.8,0.0,,184.0,22.8,,1007.6,,93196,Hicks Bay Aws,1,2024
